"blkgrp","blkgrps","population","households","land_acres","ht_ami","ht_80ami","ht_nmi","h_ami","h_80ami","h_nmi","t_ami","t_80ami","t_nmi","co2_per_hh_local","co2_per_acre_local","autos_per_hh_ami","autos_per_hh_80ami","autos_per_hh_nmi","vmt_per_hh_ami","vmt_per_hh_80ami","vmt_per_hh_nmi","pct_transit_commuters_ami","pct_transit_commuters_80ami","pct_transit_commuters_nmi","t_cost_ami","t_cost_80ami","t_cost_nmi","auto_ownership_cost_ami","auto_ownership_cost_80ami","auto_ownership_cost_nmi","vmt_cost_ami","vmt_cost_80ami","vmt_cost_nmi","transit_cost_ami","transit_cost_80ami","transit_cost_nmi","transit_trips_ami","transit_trips_80ami","transit_trips_nmi","compact_ndx","emp_ovrll_ndx","res_density","gross_hh_density","hh_gravity","frac_sfd","emp_gravity","emp_ndx","block_size","intersection_density","avg_block_perimeter_meters","h_cost","median_smoc","median_gross_rent","pct_owner_occupied_hu","pct_renter_occupied_hu"
"""360930208003""",1,1266,359,152.36,39,45,44,22,27,25,17,18,19,6.93,16.33,1.4,1,1,16121,13842,16382,12,11,13,10668,9088,10211,8018,6803,7511,2491,2138,2531,159,146,169,155,143,165,8.2,8.8,7.36,2.36,23114,14,34184,89,25,71,1381,1125,1540,944,30,70
"""360930325032""",1,1382,538,1198.9,50,59,57,27,34,31,23,25,26,9.8,4.4,1.92,2,2,23417,20852,23783,1,1,2,14587,12635,14070,10948,9398,10375,3619,3221,3674,20,17,21,19,16,20,2.4,6.6,1.17,0.45,6487,81,6722,84,54,32,1729,1391,1587,594,80,20
"""360930202001""",1,836,314,249.69,38,44,43,19,23,22,19,20,21,8.23,10.36,1.55,1,2,18703,16326,18987,4,4,4,11768,10011,11289,8821,7436,8296,2890,2522,2933,56,53,60,55,52,58,7.9,8.3,7.27,1.26,14767,29,23862,88,8,115,973,975,1194,784,46,54
"""360930325042""",1,1364,483,6027.85,58,69,66,32,40,37,26,29,29,11.68,0.94,2.16,2,2,25500,22733,25899,0,0,0,16247,14316,15637,12306,10804,11636,3941,3512,4001,0,0,0,0,0,0,0.3,5.1,0.14,0.08,4189,97,4271,83,167,5,3214,1677,1677,NA,90,10
"""360930324043""",1,2695,1247,767.74,44,52,50,24,30,28,20,22,23,7.75,12.58,1.67,1,2,20442,18081,20734,3,2,3,12715,10925,12212,9520,8101,8968,3159,2793,3203,36,31,40,35,30,39,6.4,7.5,1.84,1.62,9729,49,11684,86,21,70,1198,1238,1440,1016,52,48
"""360957407001""",1,1037,388,11071.53,57,67,64,31,38,35,26,29,29,11.11,0.39,2.15,2,2,25323,22538,25743,0,0,0,16205,14284,15590,12285,10802,11608,3914,3482,3977,6,0,5,5,0,4,0.9,4.2,0.1,0.04,2387,85,2533,82,129,7,2890,1587,1664,1025,88,12
"""360930331011""",1,597,192,6472.67,58,69,66,32,40,37,26,29,29,12.01,0.36,2.19,2,2,25471,22638,25898,0,0,0,16435,14487,15819,12497,10989,11818,3936,3497,4001,2,0,1,2,0,1,0.5,4.7,0.1,0.03,2986,91,3296,82,124,4,2499,1647,1647,NA,93,7
"""360957404002""",1,1260,458,12825.13,50,59,57,25,31,29,25,28,28,11.01,0.39,2.07,2,2,24724,22001,25126,1,0,1,15661,13808,15045,11830,10406,11154,3821,3399,3882,10,3,9,9,3,8,2.2,3.4,0.39,0.04,2308,70,2187,82,127,11,2248,1294,1432,830,77,23
"""360957404001""",1,733,279,14200.48,48,56,54,22,28,26,25,28,28,10.63,0.21,2.1,2,2,24913,22200,25317,1,0,1,15870,14027,15243,12009,10593,11321,3850,3430,3911,11,5,11,10,4,9,1.8,3.5,0.05,0.02,1806,71,1983,81,184,7,3386,1164,1280,783,77,23
"""360957406003""",1,659,287,12514.09,53,62,60,26,32,30,27,30,30,10.09,0.23,2.23,2,2,25658,22900,26070,0,0,0,16691,14765,16051,12721,11227,12020,3965,3538,4027,5,0,3,4,0,3,0.6,2.6,0.07,0.02,2009,89,1997,82,181,8,3375,1347,1347,NA,87,13
"""360830522033""",1,409,168,1388.28,57,67,64,31,38,35,26,28,29,9.49,1.15,2.14,2,2,25390,22517,25822,0,0,0,16138,14137,15557,12214,10658,11568,3924,3479,3989,0,0,0,0,0,0,0.4,5.1,0.5,0.12,3906,100,4152,83,58,47,2257,1594,1594,NA,100,0
"""360930214002""",1,383,129,35.22,34,39,38,16,20,18,18,19,20,7.71,28.24,1.49,1,1,17358,15025,17628,6,6,7,11281,9550,10814,8515,7151,8003,2683,2321,2723,83,78,88,81,76,86,8.5,8.3,8.09,3.66,20868,22,24993,88,6,291,620,824,814,831,42,58
"""360930218002""",1,865,243,85.88,45,52,51,23,29,27,22,23,24,10.65,30.15,1.77,2,2,20800,18450,21094,5,5,5,13409,11459,12935,10128,8547,9607,3215,2850,3259,66,62,69,65,61,67,4.1,7.8,2.82,2.83,16244,91,17332,87,9,238,830,1200,1297,785,81,19
"""360930218003""",1,409,172,68.25,47,54,53,25,31,29,22,23,24,NA,NA,1.79,2,2,20538,18031,20884,6,5,6,13492,11473,13056,10242,8621,9747,3174,2786,3226,76,67,82,74,65,80,2.8,7.8,3.79,2.52,15428,100,16773,87,5,291,682,1294,1294,NA,100,0
"""360930212003""",1,851,338,93.37,44,51,50,23,29,27,21,22,24,8.74,31.63,1.74,2,2,20522,17906,20883,3,3,3,13149,11173,12703,9936,8371,9432,3172,2766,3226,41,35,45,40,35,44,5.5,7.4,5.36,3.62,15029,61,16099,87,7,192,771,1191,1246,938,82,18
"""360930320004""",1,988,383,102.64,60,71,69,38,48,44,22,23,25,9.68,36.11,1.81,2,2,21346,18751,21698,4,3,4,13696,11632,13262,10347,8690,9857,3299,2897,3352,50,44,53,49,43,52,2.5,8.3,3.54,3.73,17481,100,23142,88,7,168,811,1989,1989,NA,100,0
"""360930217002""",1,461,174,36.02,36,41,40,17,21,20,18,20,20,6.71,32.41,1.52,1,2,17275,15013,17538,9,9,10,11476,9738,11018,8684,7305,8178,2670,2319,2709,123,114,131,120,111,128,7.9,8.4,7.74,4.83,21203,39,22069,87,5,426,637,890,877,905,52,48
"""360010148022""",1,659,221,15998.7,60,70,68,32,40,37,27,30,30,11.22,0.15,2.27,2,2,25742,22870,26191,0,0,0,16961,15010,16326,12976,11477,12275,3978,3533,4046,6,0,4,6,0,4,0.1,4.3,0.13,0.01,2280,89,2402,81,314,4,4836,1676,1676,NA,95,5
"""360010018015""",1,2178,1143,1377.68,46,54,53,27,33,31,20,21,22,6.96,5.77,1.61,1,2,19834,17547,20150,4,4,5,12326,10527,11883,9194,7753,8699,3065,2711,3113,67,63,71,65,61,69,5.5,9.4,2.15,0.83,16193,50,25051,86,46,40,1843,1383,1808,742,60,40
"""360010142035""",1,1470,729,1891.59,55,66,63,34,43,39,21,23,24,8.26,3.18,1.74,2,2,21563,19153,21905,2,2,2,13285,11452,12791,9922,8466,9375,3333,2959,3384,30,28,33,30,27,32,4.9,8.1,3.01,0.39,9140,55,10399,85,50,39,1958,1772,2066,1283,62,38
"""360930210022""",1,778,259,43.4,33,37,37,15,19,18,17,18,19,6.49,38.74,1.43,1,1,16527,14036,16850,10,9,11,10844,9124,10435,8158,6839,7687,2554,2168,2603,132,116,144,128,113,140,8.5,8.6,7.42,5.97,22315,11,31832,89,6,266,727,791,NA,791,49,51
"""360930209002""",1,1405,336,51.44,33,39,38,18,22,20,16,17,17,6.14,40.14,1.3,1,1,14398,12245,14618,13,12,14,9851,8306,9387,7446,6248,6938,2225,1892,2258,180,166,191,175,162,187,9.2,8.8,8.64,6.53,23546,3,31342,88,6,311,638,910,1158,850,19,81
"""360930329021""",1,836,303,131.59,44,51,50,23,28,26,22,23,24,8.24,18.98,1.79,2,2,20613,18154,20923,4,3,4,13471,11478,13012,10236,8629,9729,3186,2805,3232,49,45,51,48,44,50,4.4,7.6,2.84,2.3,20588,85,20898,88,7,170,792,1177,1177,NA,85,15
"""360930322003""",1,461,222,53.06,48,56,54,28,34,32,20,21,22,7.75,32.44,1.66,1,2,19377,17142,19621,5,5,5,12514,10645,12039,9452,7933,8936,2995,2648,3031,67,63,72,66,62,70,6.7,7.4,6.43,4.18,13934,64,18918,88,4,362,559,1429,1617,1083,65,35
"""360930207003""",1,1024,366,34.27,37,43,42,19,23,21,18,19,20,7.17,76.62,1.51,1,1,17042,14879,17268,8,7,9,11359,9637,10894,8621,7243,8112,2634,2299,2668,105,95,115,103,93,112,7.9,8.6,9.84,10.68,22262,44,24639,88,6,261,778,963,NA,963,47,53
"""360930203002""",1,840,125,29.06,29,33,33,13,16,15,16,17,18,5.93,25.51,1.34,1,1,15576,13390,15804,12,11,13,10199,8609,9729,7631,6389,7121,2407,2069,2441,160,151,167,157,148,163,9,8.8,8.87,4.3,20000,9,33536,88,6,286,647,654,NA,654,26,74
"""360930209003""",1,502,226,40.37,36,41,41,18,23,21,18,19,20,4.24,23.72,1.45,1,1,16702,14269,17007,9,8,10,10971,9248,10540,8268,6933,7782,2581,2204,2627,122,110,131,119,108,128,8.4,8.7,9.02,5.6,23176,17,29466,88,7,328,900,946,1042,862,47,53
"""360930210011""",1,960,352,108.27,27,31,30,12,15,14,15,16,16,3.09,10.04,1.23,1,1,13063,11198,13199,17,16,18,9273,7855,8777,7032,5915,6504,2019,1730,2039,222,209,234,217,204,229,9.5,8.7,9.36,3.25,20725,1,32916,89,5,266,554,637,NA,637,4,96
"""360010137073""",1,1206,418,263.26,55,65,63,33,41,38,22,24,25,10.29,16.34,1.84,2,2,22020,19521,22359,0,0,0,13927,11847,13488,10519,8830,10028,3403,3016,3454,4,2,5,4,2,5,2.3,8.7,2.49,1.59,14983,100,30817,88,11,165,859,1718,1718,NA,97,3
"""360010146143""",1,1575,817,152.07,40,47,46,23,28,26,18,19,19,6.91,37.11,1.44,1,1,17303,15378,17477,4,4,4,10945,9333,10430,8214,6902,7667,2674,2376,2700,57,55,63,56,54,62,8.9,8,8.87,5.37,11970,14,19711,87,10,210,878,1177,NA,1177,12,88
"""360010143023""",1,1882,752,491.17,61,72,70,39,48,45,23,24,25,9.8,15.01,1.85,2,2,22572,19608,23015,1,0,1,14041,12069,13555,10540,9039,9984,3488,3029,3556,12,1,15,12,1,15,2.8,8.4,2.14,1.53,10019,74,12243,85,18,107,959,2000,2000,NA,96,4
"""360010135031""",1,988,356,316.78,56,66,64,34,42,39,22,24,25,10.53,11.83,1.84,2,2,22081,19486,22449,3,2,3,13960,11950,13496,10508,8904,9988,3413,3010,3468,39,35,40,39,35,39,3.2,8.1,2.1,1.12,13037,81,18083,87,18,127,1248,1761,1826,1250,89,11
"""360010138023""",1,1805,597,543.25,52,61,59,28,36,33,24,26,27,11.54,12.68,1.95,2,2,24068,21239,24451,0,0,0,14851,12899,14311,11131,9618,10534,3720,3281,3777,0,0,0,0,0,0,1.4,7.8,1.78,1.1,10908,98,15051,86,36,58,1638,1477,1432,2090,93,7
"""360010136014""",1,3688,624,1659.57,61,72,70,38,48,44,23,25,26,8.5,3.19,1.92,2,2,22312,19713,22687,1,1,1,14429,12433,13942,10964,9372,10420,3448,3045,3505,17,15,17,17,14,17,2.4,7.7,1.3,0.38,15199,81,24039,88,46,44,1829,1973,1973,NA,87,13
"""360010135062""",1,2006,790,351.55,50,58,57,28,35,32,22,23,25,9.59,21.55,1.81,2,2,21861,19449,22186,2,2,2,13727,11686,13289,10324,8659,9835,3379,3005,3428,25,22,26,24,22,25,2.8,8.6,2.41,2.25,15005,94,21815,87,14,137,999,1450,1456,1397,90,10
"""360010135071""",1,1810,736,459.59,47,55,53,28,34,32,19,20,21,8.51,13.62,1.55,1,2,19502,17412,19747,3,3,3,11928,10155,11471,8869,7421,8371,3014,2690,3051,45,44,49,44,43,48,6.9,9.3,9.02,1.6,14477,46,28745,87,20,149,1109,1431,1714,1177,47,53
"""360010136015""",1,1930,874,493.02,38,45,43,21,27,25,17,18,19,6.79,12.04,1.38,1,1,17121,15023,17341,5,5,5,10629,9044,10143,7906,6650,7383,2646,2321,2679,76,73,81,75,71,79,8.6,8.3,3.96,1.77,17052,4,22088,87,33,52,1039,1107,1133,1104,11,89
"""360010135063""",1,1547,757,302.5,41,47,46,22,28,26,18,19,20,7.55,18.89,1.49,1,1,18337,16439,18524,5,5,5,11410,9712,10936,8501,7098,7995,2834,2540,2862,75,74,80,73,72,78,7.9,9,3.55,2.5,14302,37,25002,87,13,171,968,1151,1483,989,33,67
"""360010138021""",1,1980,629,458.52,62,73,70,38,48,44,23,25,26,11.64,15.97,1.92,2,2,23776,20894,24169,0,0,0,14617,12630,14098,10942,9403,10364,3675,3228,3734,0,0,0,0,0,0,1.6,8.2,1.94,1.37,10830,99,19568,87,17,98,1119,1976,1976,NA,99,1
"""360010143021""",1,3057,934,1359.87,72,86,82,48,60,56,24,26,26,11.75,8.07,1.93,2,2,23897,21025,24313,0,0,0,14716,12757,14187,11019,9509,10429,3693,3248,3756,3,0,3,3,0,3,1.8,7.9,1.27,0.69,8189,88,9561,85,26,64,1213,2496,2496,NA,95,5
"""360010135033""",1,2263,971,844.99,43,51,49,24,29,27,20,21,22,8.49,9.76,1.61,1,2,19894,17626,20154,3,2,3,12306,10570,11807,9194,7810,8654,3075,2723,3113,37,37,39,36,36,38,6.7,8.1,8.81,1.15,16296,41,18804,87,47,51,1643,1222,1994,670,42,58
"""360010146141""",1,1409,419,613.44,83,100,95,59,73,68,25,27,27,12.67,8.65,2.02,2,2,24562,21602,24985,0,0,0,15324,13338,14783,11528,10001,10923,3796,3337,3860,0,0,0,0,0,0,0.4,7.9,0.77,0.68,9881,98,15743,87,68,55,2032,3038,3038,NA,100,0
"""360010137053""",1,1374,628,655.29,49,57,55,28,35,32,21,22,23,8.63,8.27,1.69,1,2,20647,18228,20987,3,3,3,12864,10940,12426,9632,8084,9143,3191,2816,3242,41,41,40,40,40,39,4.7,9.6,2.42,0.96,19048,71,38917,87,15,71,1065,1456,1516,1235,79,21
"""360010135082""",1,2020,824,399.27,51,60,59,29,37,34,22,23,24,9.34,19.28,1.78,2,2,22191,19733,22538,1,1,1,13603,11537,13187,10157,8476,9686,3430,3048,3482,17,12,19,16,12,19,2.3,9.2,2.71,2.06,10283,96,24506,87,11,143,939,1530,1530,NA,96,4
"""360010023002""",1,1025,457,122.33,36,42,41,21,26,24,15,16,17,6.08,22.71,1.21,1,1,14674,12453,14958,13,12,15,9369,7796,9007,6900,5690,6479,2268,1924,2311,201,181,217,196,177,212,8.9,9.9,22.43,3.74,28227,5,76169,88,6,272,656,1097,1611,766,39,61
"""360010004034""",1,981,668,493.13,43,51,49,26,32,30,18,19,20,NA,NA,1.45,1,1,17149,15148,17365,7,7,8,11064,9372,10622,8306,6929,7824,2650,2340,2683,108,102,115,105,100,113,7.7,9.6,8.69,1.35,21369,43,51806,88,8,189,759,1330,1881,861,46,54
"""360010017001""",1,990,524,93.08,41,48,47,25,31,29,16,17,18,5.39,30.36,1.34,1,1,15366,13465,15550,11,11,12,10209,8557,9785,7669,6317,7210,2375,2080,2402,165,161,173,161,157,169,8.4,9.8,8.47,5.63,31051,40,60326,88,3,378,483,1287,1888,816,44,56
"""360010005022""",1,1591,806,87.92,39,46,44,23,29,27,16,16,17,5.85,53.62,1.27,1,1,14648,12712,14846,13,13,14,9733,8138,9318,7272,5987,6817,2264,1964,2294,197,187,207,192,182,202,8.8,9.8,9.63,9.17,30328,26,58124,88,4,306,515,1215,1848,855,36,64
"""360010020005""",1,1401,534,512.97,38,44,43,19,24,22,19,20,21,7.84,8.16,1.52,1,2,18594,16395,18871,5,5,5,11607,9829,11172,8657,7223,8177,2874,2533,2915,76,73,80,74,72,78,7,9.6,7.79,1.04,19471,45,34529,87,11,132,830,997,1138,822,55,45
"""360010130002""",1,1616,648,274.19,44,51,50,22,27,25,22,24,25,9.35,22.1,1.81,2,2,21538,18913,21900,2,2,3,13702,11718,13232,10339,8767,9812,3329,2922,3383,35,29,37,34,28,37,4.6,6.6,2.6,2.36,13226,70,13564,87,12,152,850,1131,1228,668,83,17
"""360010135072""",1,622,253,918.08,49,57,56,26,32,30,23,25,26,10.1,2.78,1.92,2,2,22963,20448,23332,2,1,2,14544,12480,14092,10972,9299,10463,3549,3159,3605,24,22,24,23,21,23,0.9,9.3,1.34,0.28,12332,98,28697,87,48,43,1890,1337,1337,NA,98,2
"""360010144022""",1,1480,665,438.88,43,51,49,22,28,25,21,23,24,8.59,13.01,1.75,2,2,21567,19067,21894,1,1,1,13320,11498,12782,9972,8543,9383,3333,2946,3382,15,10,17,14,9,16,6.5,5.8,3.54,1.52,4756,53,4127,83,8,133,810,1144,1343,809,63,37
"""360010146082""",1,1663,768,441.28,48,56,54,26,33,30,21,23,24,8.62,15,1.74,2,2,21033,18614,21366,2,2,3,13214,11275,12768,9929,8371,9428,3251,2876,3301,34,28,39,33,28,38,4.4,8.7,1.99,1.74,13054,71,29438,88,18,129,1110,1366,1482,948,78,22
"""360010146142""",1,708,335,170.99,55,65,63,33,41,38,22,23,25,8.19,16.04,1.82,2,2,21682,19216,22026,2,1,2,13738,11682,13298,10364,8693,9871,3351,2969,3403,23,20,25,22,20,24,2.9,8.6,2.41,1.96,13119,95,27010,88,7,183,794,1719,1719,NA,96,4
"""360930330044""",1,464,231,111.26,44,51,50,22,28,26,21,23,24,7.52,15.61,1.76,2,2,20797,18450,21079,3,3,3,13289,11350,12807,10034,8459,9509,3214,2850,3256,41,41,41,40,40,40,5.7,7.2,3.63,2.08,16251,73,16117,87,6,247,647,1161,1313,746,73,27
"""360930327003""",1,1380,420,138.48,45,52,51,24,30,27,21,23,24,9.56,29,1.75,2,2,20614,18459,20843,4,4,4,13241,11304,12755,9999,8397,9476,3186,2852,3220,56,55,59,55,54,57,4.9,7.5,4.55,3.03,14513,95,15303,87,5,263,593,1230,1225,1246,74,26
"""360957405004""",1,711,249,516.21,39,45,44,18,22,21,21,23,23,9.01,4.35,1.71,2,2,21269,18879,21573,1,1,1,13046,11364,12463,9739,8432,9107,3287,2917,3333,21,15,23,17,13,20,7.3,4,1.89,0.48,2600,36,2225,81,14,55,1164,922,1306,632,43,57
"""360957406001""",1,906,394,30228.71,51,59,57,24,30,28,27,29,30,9.76,0.13,2.22,2,2,25485,22690,25913,0,0,0,16607,14691,15970,12660,11185,11960,3939,3505,4003,8,1,7,7,1,6,0.7,3.5,0.15,0.01,1812,83,2021,81,203,5,3446,1245,1332,629,88,12
"""360957405003""",1,855,366,8657.04,47,54,53,22,28,25,24,27,27,9.17,0.39,2.01,2,2,24353,21705,24738,1,0,1,15248,13418,14638,11472,10058,10804,3764,3353,3822,13,6,12,11,6,10,3.1,3.8,0.72,0.04,2003,68,2057,81,72,12,2090,1144,1286,765,73,27
"""360957404005""",1,1197,419,9065.36,42,50,48,19,24,22,24,26,26,10.33,0.48,1.91,2,2,24109,21659,24435,1,1,1,14654,12929,14034,10915,9574,10247,3726,3346,3775,13,9,13,11,8,11,3.6,5.9,0.38,0.05,2014,66,2691,81,124,11,2242,983,1172,722,58,42
"""360957407004""",1,1285,558,9000.02,44,51,50,19,24,22,25,28,28,9.72,0.6,2.08,2,2,24900,22079,25332,0,0,0,15706,13812,15109,11849,10400,11187,3848,3411,3914,9,1,8,7,0,7,1.7,3.7,0.85,0.06,2113,71,2311,82,120,9,2372,980,1033,707,84,16
"""360930330042""",1,1294,429,115.6,46,54,53,25,31,29,21,23,24,9.82,36.43,1.75,2,2,20521,18281,20775,3,3,3,13226,11269,12751,10012,8404,9497,3171,2824,3209,42,40,45,41,39,44,5.1,7.3,4.09,3.71,14874,88,14983,87,5,230,554,1298,1318,1231,77,23
"""360957402002""",1,608,306,6155.02,48,56,54,23,29,27,25,27,27,8.83,0.44,2.03,2,2,24507,21717,24920,0,0,0,15385,13546,14780,11592,10191,10925,3788,3355,3850,6,0,5,5,0,5,2.8,2.8,0.59,0.05,2275,60,2617,83,126,8,2715,1193,1317,825,75,25
"""360957402003""",1,1115,364,1378.66,53,63,60,29,36,34,24,26,27,11.09,2.93,1.97,2,2,24530,21795,24921,0,0,0,15025,13158,14446,11233,9791,10595,3791,3367,3850,1,0,1,0,0,0,2.9,4.3,1.92,0.26,2647,71,3603,83,57,32,1795,1505,1681,890,78,22
"""360957406004""",1,824,328,15166.22,47,55,53,21,26,24,26,29,29,10.44,0.23,2.14,2,2,25161,22414,25577,1,0,1,16116,14248,15489,12217,10781,11527,3889,3463,3951,11,4,10,9,3,8,1.3,3.4,0.09,0.02,1721,75,1890,81,217,8,3658,1083,1219,511,81,19
"""360957405002""",1,1007,425,10129.04,54,64,61,28,35,33,26,28,29,10.56,0.44,2.13,2,2,25281,22552,25686,0,0,0,16085,14178,15467,12172,10694,11494,3907,3484,3968,6,0,5,5,0,4,1.3,3.6,0.26,0.04,2049,84,2245,82,109,11,2478,1465,1625,594,84,16
"""360957401002""",1,434,172,1301.82,48,56,54,24,30,28,24,26,26,9.29,1.23,1.93,2,2,23969,21497,24280,0,0,0,14745,12956,14129,11040,9635,10378,3704,3321,3751,1,0,1,1,0,0,4.3,3.5,1.92,0.13,2923,71,3318,83,37,31,1585,1265,1435,986,62,38
"""360830523044""",1,1500,635,2266.81,56,67,64,33,41,38,23,25,26,9.54,2.67,1.94,2,2,22821,20258,23204,0,0,0,14623,12606,14138,11090,9475,10544,3527,3130,3585,6,1,9,6,1,9,1.9,7.2,0.75,0.28,9309,87,10783,86,41,45,1614,1713,1719,1663,89,11
"""360930215002""",1,1746,503,114.97,36,42,41,19,23,21,17,18,19,6.68,29.23,1.43,1,1,16414,14341,16610,8,7,8,10790,9153,10302,8152,6840,7629,2537,2216,2566,101,98,107,99,95,104,8.8,8.5,9.71,4.38,21953,20,25942,88,7,264,824,961,1196,883,25,75
"""360930327002""",1,861,312,76.89,45,53,51,24,31,28,21,22,23,8.8,35.73,1.72,2,2,20051,17642,20355,4,4,4,12966,11003,12517,9812,8226,9313,3099,2725,3145,55,51,59,54,50,58,5.7,7.4,4.92,4.06,14853,70,15831,87,4,258,548,1268,1435,593,80,20
"""360930321015""",1,1997,608,565.05,71,85,82,48,60,55,23,25,26,11.17,12.01,1.93,2,2,23214,20534,23600,0,0,0,14599,12504,14137,11011,9332,10491,3588,3172,3646,0,0,0,0,0,0,1.3,7.9,1.43,1.08,11300,100,17359,87,20,104,1238,2489,2489,NA,100,0
"""360930335001""",1,316,216,526.13,28,32,31,12,15,14,16,17,17,3.15,1.29,1.3,1,1,13822,11937,13963,12,11,13,9722,8283,9213,7423,6287,6882,2136,1844,2157,163,152,174,159,148,170,9.3,8.4,16.42,0.41,19453,0,28771,88,8,115,901,631,NA,631,0,100
"""360930321012""",1,902,352,261.18,59,70,68,36,45,42,23,25,26,9.93,13.38,1.91,2,2,22550,19902,22919,0,0,1,14369,12314,13893,10878,9238,10345,3485,3075,3541,6,2,8,6,1,7,1.9,7.8,1.56,1.35,13276,100,17525,87,15,118,1076,1881,1881,NA,96,4
"""360010146062""",1,940,381,236.92,53,62,60,30,37,34,23,25,26,9.37,15.06,1.9,2,2,22682,19995,23071,1,1,1,14357,12302,13886,10833,9198,10303,3505,3089,3564,19,15,19,18,15,19,3.3,5.3,2.07,1.61,10536,77,10820,87,15,127,988,1545,1599,990,91,9
"""360010137051""",1,1293,624,281.43,51,59,58,30,38,35,20,22,23,7.51,16.64,1.68,1,2,20285,17848,20618,2,2,2,12747,10839,12303,9579,8053,9082,3135,2757,3185,33,29,36,32,29,35,5.5,9.1,2.73,2.22,17457,61,37030,88,13,150,976,1562,1688,1214,73,27
"""360010128003""",1,1337,443,47.09,33,38,37,16,20,18,17,18,19,6.39,60.07,1.41,1,1,15384,13386,15563,7,7,8,10557,8929,10059,8072,6758,7538,2378,2068,2404,108,103,117,105,101,114,9.3,7.5,14.89,9.41,17661,9,16621,87,3,516,467,828,1100,764,19,81
"""360010015002""",1,1464,604,27.87,30,34,33,15,19,18,14,15,16,NA,NA,1.18,1,1,12658,11007,12763,13,12,14,8898,7425,8450,6747,5540,6271,1956,1700,1972,195,185,208,190,180,203,9.4,9.8,19.34,21.67,33920,15,65757,88,5,276,634,790,NA,790,8,92
"""360010018014""",1,987,495,152.96,49,58,56,29,37,34,20,21,22,7.58,24.54,1.61,1,2,19183,17040,19449,6,5,6,12229,10352,11797,9181,7639,8706,2965,2632,3005,83,81,86,81,79,84,5.2,9.6,3.96,3.24,21987,84,37401,87,7,243,730,1529,1678,1098,74,26
"""360910622002""",1,541,278,95.81,35,40,39,16,20,18,19,20,21,6.66,19.31,1.57,1,2,18537,16088,18826,1,0,1,11855,10209,11295,8983,7721,8376,2865,2485,2908,7,3,10,7,3,10,8.7,5.1,5.54,2.9,7066,12,5896,84,5,247,754,823,NA,823,33,67
"""360010142031""",1,1818,657,284.46,62,74,71,40,51,47,22,23,24,9.76,22.53,1.77,2,2,21309,18734,21691,2,2,2,13425,11432,12984,10099,8510,9596,3293,2894,3351,33,28,36,33,27,35,3.9,8.7,2.53,2.31,12935,76,16374,86,11,144,781,2101,2215,1213,89,11
"""360010138011""",1,642,206,273.53,51,60,58,28,36,33,23,24,25,10.72,8.08,1.87,2,2,22152,19725,22477,2,2,3,14115,12141,13623,10654,9060,10112,3424,3047,3472,37,33,39,36,33,38,2.9,7.8,1.79,0.75,11195,91,18407,87,21,80,1046,1475,1475,NA,83,17
"""360830407003""",1,1180,493,206.73,37,42,41,20,25,23,17,18,19,NA,NA,1.39,1,1,15491,13403,15712,10,9,11,10504,8910,10044,7918,6661,7410,2394,2071,2427,192,178,207,187,174,202,8.9,8.4,8.9,2.38,20515,9,28788,88,8,223,767,1019,1333,925,23,77
"""360930218005""",1,1456,560,384.05,47,55,54,25,31,29,22,24,25,9.15,13.35,1.85,2,2,21218,18781,21543,4,3,4,13892,11906,13420,10565,8964,10039,3279,2901,3328,48,41,53,47,40,52,2.7,7.2,2.68,1.46,14077,99,15720,87,12,110,790,1300,1306,1250,89,11
"""360930218006""",1,3014,1266,351.19,38,45,44,20,25,23,19,20,21,6.99,25.2,1.54,1,2,17704,15537,17944,6,6,7,11630,9945,11139,8812,7471,8277,2736,2400,2772,82,74,90,80,72,88,7.9,7.5,4.75,3.6,16686,32,17242,87,16,121,950,1027,1213,925,35,65
"""360930319002""",1,2423,877,645.33,56,66,64,34,42,39,22,24,25,9.95,13.53,1.81,2,2,21854,19458,22173,2,2,2,13741,11760,13270,10335,8728,9815,3377,3006,3425,29,27,30,28,26,30,4,7.6,1.85,1.36,11580,81,14211,86,14,91,1059,1756,1951,972,80,20
"""360930319003""",1,1135,349,435.22,52,61,59,29,36,33,23,25,26,10.33,8.28,1.93,2,2,22093,19394,22502,4,3,4,14480,12445,14018,11011,9405,10484,3414,2996,3476,54,44,58,52,43,57,1.3,7.6,1.2,0.8,13544,92,15539,87,31,87,1331,1491,1491,NA,100,0
"""360930319004""",1,1842,867,660.39,51,60,58,30,38,35,20,22,23,7.58,9.96,1.67,1,2,20304,17872,20627,3,3,4,12705,10849,12240,9521,8045,9005,3138,2761,3187,46,43,48,45,42,47,6.4,7.9,4.4,1.31,14436,44,16579,87,18,81,1098,1579,2110,757,61,39
"""360930321014""",1,859,370,367.6,62,73,70,40,49,46,22,24,25,8.6,8.66,1.82,2,2,21726,18971,22125,3,2,3,13761,11785,13295,10368,8825,9840,3358,2931,3418,35,29,37,34,28,36,3.8,8.1,1.84,1.01,13715,68,20035,87,20,108,1158,2052,2176,1236,87,13
"""360930321022""",1,841,296,760.44,71,84,81,46,58,54,24,26,27,10.59,4.12,1.99,2,2,23417,20741,23829,3,2,3,14991,12910,14519,11336,9674,10803,3619,3204,3681,35,31,35,34,31,34,0.8,7.7,0.87,0.39,9844,92,12153,86,51,45,1735,2410,2410,NA,100,0
