"GEOID","population","households","acreage","pct.housing.transpo.typical.income.household","pct.housing.typical.income","housing.cost","pct.transpo.typical.income.household","household.co2","autos.typical.income.household","typical.income.household.mileage","pct.transit.commuters.typical.income.household","typical.income.household.transpo.cost","typical.income.household.auto.ownership.cost","typical.income.household.mileage.cost","typical.income.household.transit.trips","overall.employment.index","employment.mix.index","housing.units.per.acre","walkable.index","gross.household.density","median.monthly.homeowner.cost","median.monthly.rent","pct.single.fam","pct.owner.occupied","pct.renter.occupied","cbsa.total.employ","cbsa.total.workers","pct.working.age","zero.auto","one.auto","two.plus.auto","num.workers.home","low.wage.home","med.wage.home","hi.wage.home","total.employ","retail.jobs","office.jobs","industrial.jobs","service.jobs","entertainment.jobs","education.jobs","healthcare.jobs","public.admin.jobs","job.type.mix","low.wage.work","med.wage.work","hi.wage.work","jobs.per.household","pct.bg.employ.near.transit","jobs.within.45.drive","workers.within.45.drive"
"360930216003",1300,374,111.28,0.39,0.19,1008,0.2,7.77,1.62,18673,0.07,12232,9255,2886,90,8.4,88,4.83,7,3.36,1204,711,0.63,0.6,0.4,412385,395114,0.82099,22,128,203,578,150,258,170,533,14,0,37,4,2,128,347,1,0.499623,105,263,165,1.620061,0,61112.358,95811.3301
"360930216004",994,375,95.04,0.38,0.19,979,0.19,7.72,1.54,17851,0.07,11646,8789,2759,95,8.2,88,7.95,8,3.95,1176,756,0.31,0.53,0.47,412385,395114,0.72908,174,217,186,435,94,214,127,230,20,0,96,60,54,0,0,0,0.914544,89,75,66,0.458167,0,60433.6014,94860.3176
"360930217001",969,394,80.28,0.36,0.19,964,0.18,6.5,1.46,16338,0.11,10988,8321,2525,138,8.6,88,7.1,8.2,4.91,1286,806,0.39,0.33,0.67,412385,395114,0.71146,130,150,146,285,84,138,63,267,62,3,120,12,46,0,24,0,0.785762,84,67,116,0.747899,0,64780.3981,100774.5143
"360930217004",683,320,44.67,0.25,0.09,471,0.16,4.67,1.36,14543,0.08,10133,7774,2248,109,8.5,88,8.01,9.1,7.16,985,471,0.1,0.06,0.94,412385,395114,0.6379,192,100,27,225,76,101,48,96,0,0,0,0,0,0,96,0,0,20,60,16,0.308682,0,52856.3755,81289.1306
"360930218001",1454,520,357.38,0.49,0.26,1368,0.22,9.66,1.85,21129,0.04,13876,10564,3265,46,8.2,87,3.05,2.2,1.46,1368,1066,0.98,0.95,0.05,412385,395114,0.75949,44,249,137,442,114,190,138,387,44,20,30,38,47,48,160,0,0.87698,70,195,122,0.93253,0,65744.9859,98853.8406
"360930332004",1311,456,63.86,0.42,0.22,1138,0.2,8.79,1.67,19540,0.05,12597,9517,3020,59,7.4,87,6.33,6.6,7.14,1327,702,0.56,0.7,0.3,412385,395114,0.77049,39,156,219,460,93,198,169,61,8,17,17,7,12,0,0,0,0.961116,24,25,12,0.159686,0,51554.3191,84315.0817
"360930212001",936,300,113.16,0.39,0.2,1042,0.19,9.12,1.54,18201,0.06,11669,8781,2813,73,7.5,87,5.96,8.1,2.65,1520,745,0.29,0.38,0.62,412385,395114,0.71922,118,156,173,472,117,205,150,66,0,2,13,21,24,0,4,2,0.800355,26,33,7,0.167939,0,53425.7503,86588.7946
"360930332001",1074,390,212.08,0.41,0.21,1082,0.2,7.97,1.67,19460,0.04,12618,9552,3008,57,7.8,88,3.62,6.5,1.84,1145,963,0.53,0.65,0.35,412385,395114,0.78646,44,214,232,541,106,245,190,80,0,23,17,12,25,3,0,0,0.90633,34,28,18,0.176991,0,52635.4963,85416.9038
"360830520041",1421,640,753.81,0.48,0.28,1438,0.21,8.63,1.68,20591,0.03,12842,9596,3182,63,7.2,86,1.79,6.3,0.85,1753,1104,0.44,0.51,0.49,412385,395114,0.86588,0,427,342,652,146,205,301,400,303,35,14,15,32,0,1,0,0.491718,212,126,62,0.570613,0,40451.3863,61786.5419
"360830522035",501,162,1177.24,0.78,0.52,2683,0.26,12.12,2.15,25334,0,16218,12302,3915,0,5.3,84,0.47,0.2,0.14,2683,1086,1,1,0,412385,395114,0.75324,0,17,259,273,65,75,133,99,9,10,37,4,7,0,30,2,0.809381,28,36,35,0.370787,0,37978.4635,55513.1524
"360830414002",1169,716,745.83,0.46,0.26,1362,0.2,6.09,1.66,19809,0.03,12581,9459,3061,59,5.8,87,2.46,7.2,0.96,1638,865,0.17,0.64,0.36,412385,395114,0.9141,131,273,298,552,141,152,259,636,13,78,181,42,11,211,95,5,0.784971,130,153,353,0.966565,0,45919.8433,71172.5903
"360830409003",973,476,48.59,0.35,0.18,953,0.17,5.41,1.39,14646,0.07,10358,7952,2264,138,8,89,13.7,9.3,9.8,1495,730,0.13,0.29,0.71,412385,395114,0.76694,84,244,217,353,105,150,98,27,10,8,0,8,1,0,0,0,0,11,11,5,0.060403,0,66049.3146,95859.2043
"360830410001",1307,524,265.33,0.37,0.18,930,0.19,7.74,1.59,18435,0.07,12037,9060,2849,124,6.8,88,4.84,7.9,1.97,921,937,0.37,0.44,0.56,412385,395114,0.73161,65,287,204,392,113,176,103,107,34,1,26,13,33,0,0,0,0.851617,56,36,15,0.225738,0,69165.6238,96762.3674
"360830517021",1934,792,438.26,0.4,0.19,992,0.21,8.83,1.75,21368,0.01,13301,9984,3302,15,4.9,82,4.3,6.7,1.81,1098,816,0.5,0.63,0.38,412385,395114,0.72974,94,370,437,729,186,301,242,1099,115,22,483,22,89,290,22,56,0.740195,222,367,510,1.427273,0,9186.7549,17797.9214
"360830520045",1172,471,641.19,0.53,0.3,1555,0.23,10.27,1.9,22646,0.02,14376,10844,3500,32,7.1,86,2.06,2.7,0.73,1555,851,0.79,0.91,0.09,412385,395114,0.75605,15,90,336,541,117,153,271,5,0,0,4,1,0,0,0,0,0,2,2,1,0.011792,0,47094.9508,71841.4474
"360830521032",783,349,17482.39,0.5,0.25,1277,0.26,9.84,2.14,25193,0,16130,12228,3893,8,4,82,0.68,1,0.02,1194,1589,0.74,0.79,0.21,412385,395114,0.80687,33,145,259,338,98,124,116,67,6,3,56,0,2,0,0,0,0.439936,28,33,6,0.180108,0,10072.5127,16719.0415
"360830523031",1174,453,1194.06,0.49,0.25,1316,0.24,10.44,1.93,24082,0,14747,11025,3722,0,6.6,84,1.09,2.7,0.38,1409,952,0.79,0.8,0.2,412385,395114,0.77424,0,121,406,658,145,188,325,247,30,3,26,27,68,79,6,8,0.822181,122,56,69,0.504082,0,43558.6528,63007.1234
"360830523041",888,339,151.1,0.48,0.26,1370,0.22,9.45,1.78,21569,0.04,13572,10169,3333,68,7,85,4.88,4.7,2.24,1503,797,0.72,0.81,0.19,412385,395114,0.77529,0,140,191,532,135,127,270,280,10,37,4,24,64,37,19,85,0.868967,122,97,61,0.897436,0,45508.9939,69294.5868
"360830523042",914,340,262.74,0.5,0.27,1425,0.23,9.85,1.86,22141,0.03,14109,10631,3422,54,7.1,86,2.13,3.1,1.29,1425,688,0.95,0.92,0.08,412385,395114,0.81151,31,202,229,412,93,121,198,387,193,58,9,0,86,7,33,1,0.694295,183,144,60,0.86,0,45568.4173,68311.9593
"360830523045",538,254,240.3,0.47,0.25,1275,0.23,8.66,1.87,22094,0.03,14158,10685,3415,58,7.6,87,1.36,2.6,1.06,1324,894,0.93,0.89,0.11,412385,395114,0.78859,2,56,212,351,72,103,176,151,37,8,30,9,65,0,0,2,0.786667,86,37,28,0.594488,0,62741.722,88103.7382
"360830520042",1398,556,2833.09,0.6,0.34,1783,0.25,11.34,2.08,24859,0,15725,11883,3842,0,6.2,85,0.42,0.7,0.2,1783,996,0.92,0.94,0.06,412385,395114,0.78213,0,124,360,818,185,241,392,33,0,0,6,1,0,0,26,0,0,14,16,3,0.072052,0,32237.9032,51025.3596
"360830413002",585,267,192.74,0.54,0.32,1654,0.23,8.81,1.87,22006,0.01,14088,10666,3401,20,8.1,88,3.13,2.7,1.39,1654,927,0.88,0.92,0.08,412385,395114,0.86237,0,32,273,224,62,69,93,63,0,1,13,7,28,0,14,0,0.826506,41,17,5,0.214286,0,52369.1226,78840.8467
"360830401005",708,244,38.33,0.36,0.18,953,0.18,6.88,1.5,16307,0.08,11234,8567,2520,142,5.8,87,9.11,8.9,6.37,1125,874,0.23,0.32,0.68,412385,395114,0.75,47,148,170,250,81,90,79,25,0,0,0,7,6,0,12,0,0,12,9,4,0.076453,0,53280.3898,84835.0979
"360910624032",2302,983,1275.54,0.54,0.32,1653,0.22,9.37,1.83,22088,0.01,13870,10446,3414,10,7.3,86,1.78,4.3,0.77,1826,962,0.62,0.8,0.2,412385,395114,0.76505,11,464,581,1200,280,329,591,411,25,41,229,91,14,0,9,2,0.660184,60,111,240,0.400195,0,54294.0308,84125.4328
"360830401002",1156,378,106.85,0.46,0.24,1261,0.22,9.15,1.79,20735,0.05,13488,10191,3205,90,5.3,87,9.8,5.2,3.54,1427,611,0.71,0.8,0.2,412385,395114,0.66231,141,153,146,336,76,152,108,30,0,0,4,0,23,0,3,0,0,9,14,7,0.070755,0,46402.3001,75813.4865
"360830406003",745,9,94.52,0.37,0.21,1721,0.16,3.02,1.32,14235,0.12,9941,7509,2200,227,8.5,88,4.76,9.2,0.1,2684,1890,0,0,1,412385,395114,0.99296,0,15,31,648,184,233,231,3083,0,26,4,55,9,2968,13,8,0.109395,1341,821,921,85.638889,0,71873.3512,102228.5104
"360830408001",929,391,32.78,0.35,0.2,1022,0.16,5.45,1.31,13353,0.12,9756,7469,2064,218,8.2,89,15.26,9.5,11.93,1375,924,0.07,0.22,0.78,412385,395114,0.82816,124,184,159,343,87,148,108,116,5,27,13,23,11,0,36,1,0.857401,46,50,20,0.317808,0,68200.6813,99076.3328
"360830409004",653,310,27.17,0.33,0.17,858,0.17,4.98,1.39,14884,0.08,10373,7921,2300,149,7.9,89,12.61,9.3,11.41,964,820,0.09,0.26,0.74,412385,395114,0.77591,59,149,106,307,106,122,79,173,36,0,19,6,0,0,111,1,0.62155,44,70,59,0.667954,0,66770.3189,95756.5411
"360830409002",500,234,107.48,0.4,0.21,1065,0.19,7.44,1.6,18659,0.05,12094,9108,2884,100,7.9,89,32.2,7.5,2.18,1386,781,0.44,0.47,0.53,412385,395114,0.76548,37,138,122,322,99,103,120,9,0,0,1,0,0,0,8,0,0,1,6,2,0.03169,0,58873.0211,84184.5086
"360830411003",1054,432,166.54,0.47,0.26,1355,0.21,8.34,1.73,20679,0.04,13162,9886,3196,78,7.4,87,3.67,5.6,2.59,1463,991,0.52,0.77,0.23,412385,395114,0.7619,78,134,306,502,134,164,204,49,3,0,7,3,9,0,26,1,0,17,23,9,0.09919,0,52226.8941,78612.5925
"360830412001",601,251,172.13,0.52,0.31,1629,0.21,8.86,1.71,20624,0.04,13007,9751,3187,67,7.3,87,4.12,6,1.46,1658,1587,0.55,0.59,0.41,412385,395114,0.775,16,118,167,364,79,102,183,220,0,0,2,2,42,174,0,0,0.423522,57,56,107,0.77193,0,51533.9785,77500.8023
"360830412002",564,281,96.91,0.42,0.22,1153,0.2,7.31,1.61,19305,0.05,12242,9163,2984,93,7.3,86,5.24,7.5,2.9,1400,874,0.33,0.53,0.47,412385,395114,0.7883,21,91,215,407,111,114,182,178,37,4,19,24,58,27,9,0,0.885529,80,62,36,0.589404,0,49979.2729,75657.1159
"360830412003",919,358,250.39,0.46,0.25,1297,0.21,8.83,1.73,20617,0.04,13145,9878,3186,78,7.6,88,5.44,5.4,1.43,1489,846,0.54,0.7,0.3,412385,395114,0.79662,0,196,193,365,82,120,163,49,0,4,7,4,0,19,15,0,0,18,19,12,0.132432,0,56426.9784,84741.7766
"360830412004",953,381,133.91,0.58,0.38,1977,0.2,7.55,1.64,19619,0.06,12521,9373,3032,113,7.7,88,3.47,6.7,2.85,2539,865,0.34,0.66,0.34,412385,395114,0.79826,0,168,235,473,107,158,208,53,0,2,2,30,1,0,18,0,0.628255,16,24,13,0.142857,0,55778.3053,83952.8428
"360830413003",1214,275,189.06,0.41,0.22,1121,0.19,8.23,1.57,18944,0.06,12023,8989,2928,104,8.3,88,4.79,7.3,1.45,1398,763,0.25,0.56,0.44,412385,395114,0.90557,30,84,272,343,100,117,126,1387,8,34,44,72,479,400,77,273,0.764569,498,360,529,3.8,0,60172.2302,89061.5271
"360830515003",1252,501,162.31,0.35,0.17,884,0.18,7.17,1.43,17154,0.04,10907,8175,2651,79,9.2,88,5.2,8.6,3.09,1190,733,0.19,0.33,0.67,412385,395114,0.72647,148,238,155,427,108,200,119,413,77,24,115,49,1,0,4,143,0.778113,85,122,206,0.822709,0,69112.518,86305.5536
"360830516002",265,110,28.6,0.32,0.14,734,0.18,7.47,1.47,17690,0.02,11157,8389,2734,33,9.7,88,9.12,8,3.85,1074,381,0.44,0.51,0.49,412385,395114,0.72163,17,121,111,268,56,125,87,10,0,0,10,0,0,0,0,0,0,4,5,1,0.044444,0,72875.5524,93658.3426
"360830516003",997,505,178.81,0.37,0.18,960,0.19,7.24,1.54,19171,0.02,11818,8813,2963,41,9.4,88,6.82,7.3,2.82,1103,792,0.47,0.54,0.46,412385,395114,0.78653,17,316,140,509,118,198,193,9,0,1,4,3,1,0,0,0,0,6,2,1,0.020045,0,77669.0965,99126.4226
"360830519021",1505,516,714.59,0.5,0.26,1367,0.24,10,1.94,23575,0.02,14732,11057,3644,31,5.7,85,1.83,2.5,0.72,1471,683,0.84,0.87,0.13,412385,395114,0.78893,0,162,374,627,129,218,280,31,0,0,9,21,0,0,1,0,0,16,12,3,0.05916,0,36038.5013,59859.0688
"360830519022",394,181,84.05,0.42,0.2,1016,0.22,8.67,1.83,21655,0.02,13851,10467,3347,37,5.9,85,2.78,4.6,2.15,1016,781,0.96,0.8,0.2,412385,395114,0.80196,0,63,150,395,96,117,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42146.9427,68375.0842
"360830520031",1513,620,1523.7,0.61,0.36,1886,0.25,10.77,2.05,24269,0,15479,11726,3751,3,5.3,86,1.08,1.2,0.41,1967,737,0.95,0.93,0.07,412385,395114,0.78203,10,162,414,612,141,167,304,78,0,3,49,13,0,0,12,1,0.658496,11,11,56,0.137324,0,41875.2595,66946.9033
"360830520032",503,211,122.65,0.61,0.4,1092,0.21,9.24,1.77,20663,0.04,13381,10109,3193,76,7.9,87,3.36,4.8,1.72,2179,1213,0.77,0.86,0.14,412385,395114,0.84296,25,108,142,353,92,91,170,28,2,2,2,5,11,0,4,2,0,12,6,10,0.10728,0,54952.1272,81703.6548
"360830520044",896,447,551.4,0.52,0.29,1497,0.23,9.32,1.93,22645,0.01,14559,11039,3500,20,7.7,87,2.4,1.8,0.81,1497,1250,1,0.93,0.07,412385,395114,0.82919,24,121,289,608,138,156,314,11,0,0,4,6,0,0,0,1,0,3,3,5,0.02619,0,46771.2207,71410.7177
"360910610003",298,189,36.99,0.34,0.17,871,0.17,5.51,1.42,15402,0.05,10554,8133,2380,39,7.1,88,10.45,9.3,5.11,1750,871,0.14,0.17,0.83,412385,395114,0.89173,17,177,66,121,33,35,53,1263,190,243,92,175,519,0,42,2,0.799409,590,427,246,5.663677,0,38755.0505,56494.483
"360910610005",964,540,125.78,0.44,0.26,1351,0.18,6.87,1.51,17566,0.04,11348,8604,2715,28,7.3,88,6.64,8.6,4.29,2134,1042,0.24,0.28,0.72,412385,395114,0.86606,54,231,362,630,156,204,270,1677,35,47,13,194,172,1190,18,8,0.490177,239,350,1088,3.243714,0,37334.0117,55275.8664
"360910611001",1342,598,223.67,0.5,0.29,1494,0.21,8.89,1.71,20354,0.03,12938,9772,3146,20,6.1,88,4.27,6.5,2.67,1746,1166,0.65,0.57,0.43,412385,395114,0.80432,62,134,301,406,105,115,186,355,26,27,34,81,73,92,21,1,0.869564,159,130,66,0.795964,0,36008.8041,53902.1693
"360910611004",634,317,537.73,0.6,0.37,1895,0.24,8.37,1.96,23310,0,14776,11172,3603,1,5.3,87,1.6,2.7,0.59,1895,1104,1,0.84,0.16,412385,395114,0.82262,0,165,193,292,74,94,124,173,0,3,11,39,63,55,1,1,0.705636,45,46,82,0.574751,0,34855.1492,54179.0762
"360910611006",386,173,100.54,0.64,0.42,2193,0.22,8.5,1.8,21392,0.02,13619,10299,3306,13,6.8,88,5,4.9,1.72,2193,1086,0.84,0.82,0.18,412385,395114,0.81701,138,85,127,439,108,115,216,30,8,0,0,6,10,6,0,0,0,22,6,2,0.103093,0,36472.9674,54985.5769
"360910611007",1239,637,954.33,0.38,0.17,904,0.2,8.05,1.64,20516,0.01,12522,9344,3171,7,6.4,87,4.09,7.4,0.67,1559,904,0.35,0.41,0.59,412385,395114,0.88748,34,218,282,519,137,163,219,907,70,9,2,116,702,1,6,1,0.368608,343,440,124,1.92569,0,35526.0062,54381.4892
"360910612001",887,562,535.92,0.47,0.26,1367,0.21,7.56,1.71,21028,0.03,13054,9783,3250,20,7,87,2.69,6.2,1.05,1656,1000,0.58,0.56,0.44,412385,395114,0.85365,63,317,234,413,119,128,166,2009,325,47,214,87,451,644,232,9,0.832247,737,724,548,3.797732,0,37515.5345,57186.9467
"360910612003",1136,457,166.53,0.45,0.25,1276,0.2,8.75,1.64,19861,0.03,12438,9346,3069,22,7,88,4.55,7.3,2.74,1421,1185,0.64,0.39,0.61,412385,395114,0.83475,51,292,155,316,89,88,139,1828,141,9,34,80,33,66,1458,7,0.398626,351,680,797,4.089485,0,35360.4672,53874.5216
"360910607012",3366,1285,7221.9,0.56,0.32,1685,0.23,10.15,1.89,23636,0.01,14436,10779,3653,4,5.5,83,0.84,3.8,0.18,1761,1504,0.52,0.71,0.29,412385,395114,0.74349,94,304,812,1188,274,399,515,1354,58,4,1037,100,41,1,29,84,0.439971,341,499,514,1.194004,0,22709.4981,38841.7149
"360910614033",1130,461,543.02,0.47,0.25,1290,0.23,9.7,1.85,22710,0.02,14089,10564,3510,15,7.3,85,1.43,3.4,0.85,1290,1031,0.77,0.84,0.16,412385,395114,0.83606,0,79,414,598,131,177,290,271,50,18,32,99,64,1,6,1,0.759157,117,115,39,0.575372,0,33002.9529,56975.847
"360910611003",776,377,107.05,0.61,0.41,2142,0.2,7.39,1.63,19094,0.02,12294,9326,2951,17,6.8,88,4.48,7.7,3.52,3458,1095,0.54,0.44,0.56,412385,395114,0.79318,0,148,302,316,76,101,139,1830,406,49,235,114,441,456,71,58,0.861833,681,645,504,4.88,0,36308.4208,53964.3117
"360830524032",735,251,69.17,0.48,0.26,1368,0.21,9.93,1.77,20965,0.01,13368,10108,3240,19,6.8,88,4.32,5.3,3.63,1579,778,0.87,0.74,0.26,412385,395114,0.77522,14,146,94,362,84,100,178,151,0,0,0,5,0,0,0,146,0.209769,51,21,79,0.631799,0,58727.3059,75261.8747
"360830523012",1359,403,2772,0.63,0.38,1993,0.25,12.27,2.01,24514,0,15276,11487,3789,0,7.1,85,0.37,1.5,0.15,2217,1031,0.84,0.81,0.19,412385,395114,0.70031,23,100,331,631,146,143,342,2,0,0,0,2,0,0,0,0,0,1,1,0,0.00464,0,60064.523,81602.083
"360957402005",1071,446,359.93,0.39,0.2,1031,0.19,7.42,1.56,19979,0,12028,8933,3088,7,5.5,84,3.84,8.3,1.24,2079,724,0.2,0.23,0.77,412385,395114,0.77863,134,257,198,368,107,135,126,988,67,42,76,42,84,594,75,8,0.672517,223,275,490,1.914729,0,10755.9081,18400.491
"360910623001",616,244,70.11,0.4,0.21,1082,0.19,8.06,1.61,18484,0,12070,9210,2857,3,5.1,85,8.17,8.5,3.48,1403,818,0.19,0.45,0.55,412385,395114,0.763,23,58,240,334,99,116,119,5,1,0,2,1,1,0,0,0,0,2,1,2,0.016722,0,34855.4112,60266.7899
"360910611005",589,238,15.77,0.41,0.24,1721,0.17,4.92,1.41,16006,0.04,10580,8072,2474,33,6.9,88,11.32,9.4,15.09,1951,819,0,0,1,412385,395114,0.59756,85,87,0,150,52,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36231.2145,54776.9168
"360010134002",881,392,57.27,0.37,0.18,934,0.19,7.11,1.59,17603,0.05,11855,9061,2721,72,6.8,89,7.34,8.1,6.84,1112,774,0.43,0.47,0.53,412385,395114,0.79754,33,143,235,512,121,183,208,44,4,2,10,22,6,0,0,0,0,26,11,7,0.115183,0,67802.9955,94201.8945
"360910625032",2750,1154,806.17,0.5,0.28,1476,0.21,9.22,1.71,21832,0,13157,9781,3374,2,7.4,86,4.67,6.1,1.43,1734,1201,0.56,0.52,0.48,412385,395114,0.77226,57,321,800,1412,331,341,740,2616,1009,343,433,383,356,5,85,2,0.775722,1227,820,569,2.310954,0,53614.3318,80645.4762
"360910625051",3620,1361,6372.71,0.6,0.35,1840,0.25,10.86,2.03,24448,0,15343,11565,3778,0,4.5,85,0.69,2.1,0.21,2004,934,0.76,0.85,0.15,412385,395114,0.75247,0,315,974,1508,336,404,768,849,72,39,580,43,107,0,7,1,0.55022,136,194,519,0.687449,0,44137.8546,72380.2099
"360910610001",1000,773,86.4,0.49,0.32,1670,0.17,4.97,1.43,15896,0.06,10673,8171,2457,44,7,88,8.82,9.2,8.95,3461,1106,0.04,0.24,0.76,412385,395114,0.92051,139,240,322,270,75,78,117,1259,141,246,159,437,204,6,61,5,0.808781,333,491,435,2.220459,0,37809.1743,56332.1956
"360910612002",747,429,119.15,0.5,0.29,1530,0.21,7.12,1.72,20234,0.02,12955,9816,3127,12,7,88,6.05,6.2,3.6,1637,1129,0.58,0.79,0.21,412385,395114,0.87046,25,220,270,360,99,120,141,161,24,16,4,54,31,0,30,2,0.851109,64,66,31,0.349241,0,36891.4888,55691.4664
"360910625012",2911,1104,993.7,0.59,0.35,1830,0.24,10.66,1.93,23781,0,14678,11003,3675,0,6,86,1.59,2.7,1.11,1878,1250,0.82,0.92,0.08,412385,395114,0.72182,21,170,842,1256,261,302,693,3000,7,52,456,35,25,2412,0,13,0.339985,522,837,1641,2.9615,0,44825.2381,70250.5293
"360910625082",489,299,714.37,0.36,0.18,928,0.18,6.18,1.45,18153,0.02,11086,8267,2806,13,5.1,88,1.73,8.8,0.42,1637,928,0.04,0.05,0.95,412385,395114,0.91853,58,231,78,293,60,73,160,1255,331,24,63,393,285,0,157,2,0.795462,439,367,449,4.048387,0,53691.0169,83659.1161
"360010025004",450,161,12.91,0.35,0.19,998,0.16,6.2,1.28,14973,0.09,9728,7281,2314,130,9.8,88,10.98,9,12.47,1350,998,0.1,0.48,0.52,412385,395114,0.66453,130,87,8,137,43,81,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87954.5396,103077.8628
"360010020002",1590,541,31.52,0.36,0.2,1016,0.17,7.1,1.35,16287,0.09,10367,7717,2517,130,9.8,87,13.55,8.2,17.16,1238,851,0.44,0.43,0.57,412385,395114,0.74108,113,252,98,419,106,190,123,61,22,0,13,5,16,0,4,1,0.83682,37,15,9,0.150246,0,81738.6411,102382.8678
"360010021001",1032,452,29.56,0.32,0.18,958,0.13,4.91,1.1,12083,0.14,8352,6269,1867,210,9.9,88,23.83,9.6,15.29,2075,893,0,0.06,0.94,412385,395114,0.7616,293,232,174,388,96,193,99,88,27,20,5,9,26,0,0,1,0.840785,49,30,9,0.148649,0,98470.3481,109866.6987
"360010021002",1223,157,257.31,0.39,0.21,1097,0.17,5.17,1.43,16782,0.09,10874,8142,2594,136,9.9,88,3.81,7.4,0.61,1547,716,0.35,0.46,0.54,412385,395114,0.84596,88,129,71,309,68,139,102,5258,16,48,2,280,165,1085,2545,1117,0.641647,1060,1512,2686,20.459144,0,84411.1721,97990.7886
"360010021003",699,305,74.05,0.33,0.17,907,0.15,5.48,1.24,14447,0.11,9475,7071,2233,166,9.9,88,18.78,8.9,4.12,1324,907,0.13,0.2,0.8,412385,395114,0.90022,132,232,114,539,139,209,191,9588,0,492,0,130,22,1157,7743,44,0.377916,837,3251,5500,23.850746,0,91917.6608,104978.3732
"360010025005",361,193,14.85,0.31,0.16,809,0.15,5.15,1.25,14060,0.1,9460,7138,2173,145,9.7,88,11.22,9.1,12.99,1305,683,0.28,0.2,0.8,412385,395114,0.67424,158,54,4,209,90,83,36,17,2,0,5,2,8,0,0,0,0,14,3,0,0.11039,0,83342.647,99295.3728
"360010026002",932,392,79.41,0.29,0.14,750,0.15,4.76,1.2,14152,0.1,9162,6825,2187,146,9.9,88,8.55,9.2,4.94,1240,750,0.1,0.09,0.91,412385,395114,0.67213,138,351,78,511,172,243,96,144,9,4,15,35,0,80,1,0,0.677147,21,57,66,0.285714,0,79757.3859,97605.0846
"360010026003",1656,624,197.52,0.32,0.15,802,0.16,6.64,1.32,15943,0.09,10113,7515,2464,130,9.8,87,6.96,8.6,3.16,1103,802,0.18,0.33,0.67,412385,395114,0.73839,233,418,148,525,141,269,115,103,6,12,50,7,6,4,17,1,0.761616,25,36,42,0.156535,0,80376.7735,98333.4731
"360010129003",462,289,22.85,0.32,0.15,775,0.17,5.18,1.4,14774,0.07,10350,7966,2283,98,7.2,87,13.25,9.5,12.65,1452,775,0.02,0.07,0.93,412385,395114,0.77838,106,137,97,198,69,79,50,4,0,0,0,4,0,0,0,0,0,1,3,0,0.013937,0,62732.1687,95591.8209
"360010130004",1364,585,542.26,0.44,0.24,1223,0.2,8.1,1.64,20034,0.04,12526,9370,3096,58,7.8,87,2.55,6.6,1.08,1680,834,0.46,0.46,0.54,412385,395114,0.79604,15,310,454,687,143,270,274,191,21,8,4,55,15,88,0,0,0.765689,70,58,63,0.270922,0,65254.015,96802.7201
"360010131002",777,369,39.71,0.38,0.21,1066,0.17,6.58,1.42,15987,0.09,10697,8095,2471,127,8.5,88,12.81,8.9,9.29,1400,810,0.19,0.43,0.57,412385,395114,0.79756,35,199,218,587,136,220,231,56,0,39,0,11,2,0,3,1,0.571204,9,26,21,0.133652,0,71771.1753,102473.0566
"360010132002",880,383,29.9,0.31,0.14,746,0.16,5.11,1.36,14765,0.09,10210,7792,2282,132,8.4,88,13.38,9.3,12.81,1240,588,0.06,0.24,0.76,412385,395114,0.77507,119,172,90,359,103,142,114,53,1,27,16,5,2,0,2,0,0.697709,13,27,13,0.145604,0,80023.8554,113876.8865
"360910613025",1173,399,571.74,0.56,0.32,1721,0.24,10.8,2,24189,0,15160,11418,3738,4,5.4,84,2.22,1.2,0.7,1637,996,1,0.92,0.08,412385,395114,0.76491,0,91,331,556,142,161,253,22,6,0,14,2,0,0,0,0,0,4,18,0,0.05314,0,28949.5078,49537.7694
"360010014001",1542,1038,44.67,0.33,0.2,1044,0.13,4.77,1.09,11899,0.18,8315,6204,1839,265,9.9,89,30.21,9.4,23.24,2208,861,0.04,0.14,0.86,412385,395114,0.94707,272,699,396,1044,249,358,437,1321,428,127,21,337,160,4,53,191,0.811045,509,352,460,1.093543,0,103023.5615,111870.9353
"360910614032",763,281,1360.67,0.41,0.18,919,0.23,9.03,1.89,23519,0.01,14451,10809,3635,6,6.5,84,0.54,2.9,0.21,1033,919,0.71,0.7,0.3,412385,395114,0.8053,25,124,168,344,84,91,169,92,0,1,8,0,17,1,65,0,0.539408,32,53,7,0.304636,0,30317.439,52534.4564
"360910612005",1017,459,112.92,0.45,0.27,1417,0.18,6.86,1.5,17011,0.04,11196,8537,2629,29,6.9,88,7.52,8.8,4.06,1956,1417,0.32,0.17,0.83,412385,395114,0.88098,104,251,147,263,72,95,96,205,3,33,1,6,20,1,140,1,0.492725,85,93,27,0.446623,0,35937.9776,54164.5402
"360910612006",716,284,211.89,0.63,0.41,2120,0.22,9.62,1.81,21508,0.01,13689,10358,3324,7,6.9,88,2.95,4.6,1.34,2120,1449,0.85,0.77,0.23,412385,395114,0.85251,21,100,225,965,255,299,411,2482,23,53,36,58,15,2274,19,4,0.208434,1328,482,672,8.896057,0,35461.2325,53998.6029
