"GEOID","population","households","acreage","pct.housing.transpo.typical.income.household","pct.housing.typical.income","housing.cost","pct.transpo.typical.income.household","household.co2","autos.typical.income.household","typical.income.household.mileage","pct.transit.commuters.typical.income.household","typical.income.household.transpo.cost","typical.income.household.auto.ownership.cost","typical.income.household.mileage.cost","typical.income.household.transit.trips","overall.employment.index","employment.mix.index","housing.units.per.acre","walkable.index","gross.household.density","median.monthly.homeowner.cost","median.monthly.rent","pct.single.fam","pct.owner.occupied","pct.renter.occupied","cbsa.total.employ","cbsa.total.workers","pct.working.age","zero.auto","one.auto","two.plus.auto","num.workers.home","low.wage.workers.home","med.wage.workers.home","hi.wage.workers.home","total.employ","retail.jobs","office.jobs","industrial.jobs","service.jobs","entertainment.jobs","education.jobs","healthcare.jobs","public.admin.jobs","job.type.mix","low.wage.workers.work","med.wage.workers.work","hi.wage.workers.work","jobs.per.household","pct.bg.employ.near.transit","jobs.within.45.drive","workers.within.45.drive"
"360830523012",1009,337,2772,0.58,0.33,1669,0.25,12.45,1.99,27086,0.02,15469,9279,6145,34,8.3,67,0.37,1.7,0.12,1790,1047,0.84,0.84,0.16,412385,395114,0.70031,23,100,331,631,146,143,342,2,0,0,0,2,0,0,0,0,0,1,1,0,0.00464,0,60064.523,81602.083
"360830523013",1373,532,973.87,0.55,0.32,1649,0.23,9.78,1.84,23148,0.04,13909,8589,5251,52,8.6,68,0.83,3.4,0.55,1645,1679,0.77,0.9,0.1,412385,395114,0.77354,0,166,375,661,133,177,351,164,48,8,6,12,19,59,11,1,0.793071,58,66,40,0.312381,0,62739.0462,83687.3896
"360830523031",1359,459,1194.06,0.51,0.27,1373,0.24,11.91,1.91,26408,0.02,14952,8918,5991,33,8.1,67,1.09,2.8,0.38,1495,892,0.79,0.8,0.2,412385,395114,0.77424,0,121,406,658,145,188,325,247,30,3,26,27,68,79,6,8,0.822181,122,56,69,0.504082,0,43558.6528,63007.1234
"360830523042",803,356,262.74,0.46,0.24,1219,0.22,9.04,1.82,22757,0.04,13738,8510,5163,49,8,67,2.13,4.2,1.35,1219,NA,0.85,0.9,0.1,412385,395114,0.81151,31,202,229,412,93,121,198,387,193,58,9,0,86,7,33,1,0.694295,183,144,60,0.86,0,45568.4173,68311.9593
"360830523044",1844,679,2266.81,0.61,0.36,1861,0.25,11.33,1.97,25664,0.03,15072,9201,5822,36,8.2,67,0.75,1.9,0.3,1882,1075,0.96,0.97,0.03,412385,395114,0.74886,3,216,635,991,216,287,488,116,2,4,37,21,2,41,8,1,0.732407,32,46,38,0.139423,0,49076.632,70142.6061
"360830523043",1455,565,1193.92,0.59,0.35,1794,0.24,11,1.91,24585,0.03,14558,8927,5577,40,7.9,67,1.1,2.7,0.47,1891,775,0.85,0.91,0.09,412385,395114,0.81494,0,276,252,567,145,162,260,387,6,1,49,26,31,0,273,1,0.50714,79,216,92,0.780242,0,40975.0602,62518.0522
"360830523045",513,204,240.3,0.54,0.31,1578,0.23,9.44,1.86,22909,0.04,13966,8703,5197,50,8.5,68,1.36,3.2,0.85,1604,1288,0.9,0.92,0.08,412385,395114,0.78859,2,56,212,351,72,103,176,151,37,8,30,9,65,0,0,2,0.786667,86,37,28,0.594488,0,62741.722,88103.7382
"360830525013",2134,741,4463.26,0.51,0.26,1335,0.25,11.46,1.97,27008,0.02,15362,9192,6127,32,7.5,67,0.77,2,0.17,1500,907,0.83,0.72,0.28,412385,395114,0.75331,6,147,641,1224,251,326,647,333,15,0,166,28,33,91,0,0,0.79435,75,137,121,0.434726,0,38891.6522,56602.7654
"360830523046",1373,510,463.15,0.43,0.23,1155,0.2,7.61,1.67,20524,0.05,12540,7794,4656,68,8.3,67,3.71,6.7,1.1,1415,727,0.42,0.62,0.38,412385,395114,0.88506,45,196,270,337,95,101,141,142,0,0,0,46,0,82,12,2,0.686061,46,41,55,0.288032,0,54227.9457,77771.3753
"360830524021",2270,717,7198.78,0.64,0.39,2016,0.25,11.03,2.01,26012,0.02,15330,9390,5901,29,7.9,67,0.21,1.4,0.1,2144,309,0.87,0.93,0.07,412385,395114,0.81088,37,172,566,1045,260,235,550,3395,781,314,223,762,298,499,489,29,0.907743,848,1299,1248,4.594046,0,55687.4613,74559.272
"360830524031",952,525,549.27,0.47,0.26,1351,0.2,8.08,1.62,20795,0.04,12345,7559,4718,52,8.1,67,5.09,7.4,0.96,1514,1152,0.19,0.55,0.45,412385,395114,0.84505,9,448,120,800,176,230,394,549,131,39,20,220,110,4,25,0,0.778836,332,167,50,0.980357,0,63009.1021,83663.917
"360830525014",1659,663,10417.94,0.64,0.38,1936,0.26,11.99,2.01,27978,0.02,15778,9395,6347,27,7.6,67,0.34,1.3,0.06,2083,850,0.83,0.88,0.12,412385,395114,0.76075,32,176,520,758,160,219,379,417,3,5,289,26,41,44,9,0,0.546692,114,144,159,0.613235,0,28597.31,42325.0361
"360830524032",508,237,69.17,0.53,0.31,1599,0.22,9.48,1.79,21937,0.03,13398,8361,4977,45,8.5,68,4.32,5.1,3.43,1599,NA,0.94,0.81,0.19,412385,395114,0.77522,14,146,94,362,84,100,178,151,0,0,0,5,0,0,0,146,0.209769,51,21,79,0.631799,0,58727.3059,75261.8747
"360830525021",2515,1038,9610.65,0.64,0.39,1972,0.26,12.22,2.04,27325,0.02,15758,9530,6199,22,7.1,67,0.84,1.4,0.11,2079,871,0.89,0.91,0.09,412385,395114,0.77313,11,295,717,1253,283,361,609,271,27,9,69,57,2,0,1,106,0.741632,92,85,94,0.276531,0,39589.4441,57542.772
"360830524033",1497,776,482.65,0.48,0.26,1321,0.23,9.21,1.85,22572,0.03,13794,8622,5121,39,8.7,68,3.24,3.7,1.61,1353,817,0.92,0.94,0.06,412385,395114,0.79576,26,461,405,927,204,262,461,1164,56,521,383,120,47,5,32,0,0.697659,113,349,702,1.380783,0,60818.759,77719.8398
"360830525022",881,397,6434.87,0.57,0.32,1647,0.25,10.41,1.91,27254,0.03,15145,8916,6183,35,7.5,67,1.03,2.4,0.06,1647,NA,0.57,0.96,0.04,412385,395114,0.79204,0,129,378,528,104,172,252,613,72,54,361,116,6,2,2,0,0.603858,109,216,288,1.266529,0,32597.5468,48276.4822
"360830524034",3664,1577,2435.93,0.54,0.32,1650,0.22,9.19,1.76,22097,0.03,13275,8203,5013,45,8.6,68,4.13,5.2,0.65,1806,1208,0.54,0.74,0.26,412385,395114,0.79146,71,427,945,1219,234,358,627,2335,347,191,884,491,232,52,136,2,0.802861,472,686,1177,1.679856,0,60510.5013,77392.8159
"360830524041",2426,987,644.42,0.5,0.29,1461,0.21,9.46,1.73,21931,0.03,13112,8076,4975,46,8.1,67,19.78,6,1.53,1951,967,0.54,0.5,0.5,412385,395114,0.79338,25,271,799,1552,345,434,773,241,29,48,8,78,28,28,21,1,0.860767,68,118,55,0.230402,0,50003.1194,69286.972
"360830525023",1017,353,893.26,0.48,0.23,1200,0.25,11.6,1.95,26361,0.02,15136,9122,5980,25,6.7,66,0.8,2.5,0.4,1200,NA,0.83,1,0,412385,395114,0.77904,0,119,235,386,100,110,176,13,1,0,10,2,0,0,0,0,0,1,3,9,0.040881,0,29767.3867,44646.6452
"360830524042",2132,846,769.77,0.57,0.34,1760,0.23,10.38,1.85,23368,0.03,14009,8658,5301,38,8.2,67,1.57,3.7,1.1,1798,1427,0.82,0.9,0.1,412385,395114,0.72744,47,283,460,698,148,206,344,549,239,33,37,78,95,0,66,1,0.801573,249,196,104,0.719528,0,47571.3552,65946.3002
"360830525024",703,319,1598.8,0.45,0.24,1205,0.22,9.16,1.7,22856,0.04,13200,7933,5185,61,8.3,67,0.57,5.8,0.2,1455,846,0.23,0.59,0.41,412385,395114,0.82341,52,56,154,147,30,47,70,1051,71,5,29,42,57,750,93,4,0.514489,207,389,455,4.379167,0,57680.0106,78528.9902
"360830524043",1842,576,2989.76,0.61,0.36,1857,0.25,11.75,1.97,25439,0.02,15029,9216,5771,32,8.4,67,1.68,1.8,0.19,1857,NA,0.93,0.94,0.06,412385,395114,0.77269,15,165,467,763,167,214,382,343,42,0,241,23,37,0,0,0,0.668357,86,97,160,0.553226,0,52248.9053,68695.9741
"360830524044",1158,471,232.96,0.49,0.28,1436,0.21,9.19,1.71,21128,0.04,12839,7970,4793,57,8.8,68,3.15,6,2.02,1588,967,0.65,0.76,0.24,412385,395114,0.78833,21,169,331,515,102,143,270,170,71,7,24,23,42,0,3,0,0.814666,98,53,19,0.338645,0,58189.2366,74532.3737
"360830526011",1542,657,11183.96,0.61,0.34,1737,0.27,12.53,2.07,29126,0.01,16292,9660,6607,18,6.4,66,0.22,1,0.06,1794,750,0.89,0.95,0.05,412385,395114,0.78481,0,207,554,819,214,268,337,87,0,0,61,11,4,0,7,4,0.619065,19,26,42,0.128698,0,23489.6799,36019.6603
"360830525011",1284,530,830.99,0.57,0.34,1725,0.23,10.47,1.89,24319,0.03,14379,8808,5517,41,8.4,68,0.84,3,0.64,1907,698,0.85,0.85,0.15,412385,395114,0.7862,34,158,304,513,105,139,269,432,13,23,255,30,20,17,74,0,0.683367,107,154,171,0.89441,0,50724.1394,70307.4104
"360830525012",1239,510,4842.59,0.63,0.38,1934,0.25,11.47,2,26707,0.02,15429,9331,6059,30,8.1,67,0.75,1.5,0.11,1934,NA,0.87,0.96,0.04,412385,395114,0.78185,0,127,427,563,129,151,283,197,0,4,35,34,15,71,37,1,0.819205,65,47,85,0.379576,0,42316.4053,59355.8397
"360830525031",1433,520,504.79,0.51,0.28,1425,0.23,10.65,1.81,24983,0.02,14156,8442,5668,35,8,67,2.45,4.5,1.03,1583,906,0.7,0.77,0.23,412385,395114,0.76985,37,222,358,724,181,228,315,239,0,7,10,12,3,59,115,33,0.725664,86,74,79,0.422261,0,31329.3277,44024.0578
"360830526012",2217,933,16849.03,0.53,0.27,1363,0.26,11.72,2.06,28627,0.01,16133,9619,6494,15,5.9,66,0.27,1.1,0.06,1456,981,0.85,0.8,0.2,412385,395114,0.78556,26,231,644,875,208,291,376,33,1,1,17,11,2,0,1,0,0,14,14,5,0.041096,0,23344.8646,35102.4473
"360830526031",1144,474,17538.09,0.53,0.26,1352,0.27,11.14,2.07,29000,0.01,16254,9656,6579,15,4.7,66,0.24,1.1,0.03,1409,1049,0.72,0.84,0.16,412385,395114,0.77019,13,115,532,356,85,123,148,70,8,6,34,5,17,0,0,0,0.833481,26,28,16,0.133333,0,11772.4277,19006.7414
"360830526032",1755,599,19505.22,0.51,0.24,1234,0.27,13.31,2.11,29626,0.01,16570,9836,6721,10,4.7,66,0.13,0.7,0.03,1224,1326,0.86,0.9,0.1,412385,395114,0.79975,25,281,513,617,149,188,280,105,17,3,49,4,5,0,1,26,0.725347,51,40,14,0.157895,0,13162.7591,21422.5911
"360830526021",1099,509,447.2,0.45,0.23,1153,0.23,9.81,1.81,24423,0.02,14042,8459,5541,32,6.5,66,1.6,5.1,1.14,1503,658,0.61,0.59,0.41,412385,395114,0.79788,46,254,234,570,157,197,216,78,20,4,9,5,7,0,3,30,0.840607,41,25,12,0.157258,0,32948.707,49224.2135
"360910605031",2171,821,28157.51,0.59,0.32,1652,0.27,12.56,2.13,28456,0.02,16430,9946,6456,22,3.6,66,0.11,0.9,0.03,1715,970,0.79,0.92,0.08,412385,395114,0.76691,8,291,756,988,242,361,385,62,0,0,44,3,8,0,0,7,0.649507,16,29,17,0.08094,0,11425.279,24077.1618
"360910601012",2300,889,4463.74,0.5,0.26,1325,0.24,11.44,1.88,26790,0.01,14878,8776,6078,19,4.3,65,1.59,3.9,0.2,1508,688,0.47,0.78,0.22,412385,395114,0.75695,12,428,491,956,231,365,360,123,46,5,19,33,19,0,0,1,0.818837,45,42,36,0.137584,0,18294.5166,32915.001
"360910601013",1425,336,6602.03,0.66,0.38,1935,0.28,12.55,2.16,30274,0,16978,10106,6868,3,3.5,65,0.11,0.5,0.05,1935,NA,1,0.94,0.06,412385,395114,0.85892,0,60,207,536,134,196,206,58,1,0,16,5,36,0,0,0,0.672724,39,7,12,0.230159,0,16301.3799,29447.317
"360910601021",1831,692,3304.53,0.51,0.26,1333,0.25,11.19,1.99,26113,0.01,15241,9300,5924,13,6.8,66,0.62,2.1,0.21,1446,916,0.85,0.79,0.21,412385,395114,0.79062,26,172,472,1007,265,373,369,265,5,0,144,84,10,5,17,0,0.639198,47,133,85,0.410853,0,18197.5905,31706.1054
"360910603002",3148,1074,12123.68,0.52,0.25,1302,0.26,12.47,2.03,29468,0.01,16188,9490,6685,10,3.5,65,0.33,1.8,0.09,1382,804,0.74,0.86,0.14,412385,395114,0.7664,8,332,945,1422,318,590,514,466,3,4,15,20,10,0,16,398,0.335047,60,96,310,0.399314,0,9184.2134,18927.3506
"360910605011",1665,709,25410.9,0.51,0.24,1238,0.27,11.3,2.15,28441,0.01,16540,10068,6452,14,2.8,65,0.97,0.8,0.03,1340,812,0.83,0.81,0.19,412385,395114,0.78857,26,310,721,980,244,401,335,43,4,0,27,5,0,0,7,0,0,11,18,14,0.053284,0,5838.8506,12006.5891
"360910605021",1135,514,23927.35,0.52,0.25,1254,0.27,11.1,2.15,28704,0.01,16585,10052,6512,16,2.2,65,0.1,0.8,0.02,1285,670,0.78,0.95,0.05,412385,395114,0.83943,41,455,1042,445,114,185,146,74,6,0,11,3,3,37,0,14,0.786114,36,18,20,0.153209,0,4071.9217,9690.0981
"360910605022",603,298,20192.54,0.58,0.31,1559,0.27,10.87,2.18,28824,0.01,16743,10185,6539,14,2,65,0.09,0.6,0.01,1559,NA,0.79,0.94,0.06,412385,395114,0.86547,10,405,647,135,38,53,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2870.4116,6411.042
"360910601011",2243,940,9851.53,0.52,0.25,1301,0.26,11.62,2.03,28345,0.01,15949,9507,6430,9,4.5,65,0.76,1.7,0.1,1363,972,0.78,0.84,0.16,412385,395114,0.75818,7,281,793,1486,351,550,585,250,50,2,84,20,54,0,40,0,0.866889,87,120,43,0.241779,0,19135.5019,34605.4518
"360910601022",1066,397,472.35,0.44,0.2,1044,0.24,11.29,1.93,24916,0.02,14677,8996,5652,21,7.2,66,1.1,2.9,0.84,1022,1119,0.91,0.77,0.23,412385,395114,0.80167,0,113,252,443,104,167,172,259,27,6,47,38,0,140,0,1,0.707799,91,65,103,0.735795,0,20009.0248,34481.8358
"360910601023",2473,835,1275.3,0.5,0.26,1304,0.24,11.71,1.92,25227,0.01,14727,8978,5723,20,7.3,66,1.35,2.9,0.65,1346,844,0.87,0.92,0.08,412385,395114,0.73593,12,176,753,1241,325,410,506,399,15,2,92,6,6,211,45,22,0.652694,160,124,115,0.435115,0,17689.1578,30298.2457
"360910602001",2326,1045,674.9,0.41,0.2,996,0.21,8.79,1.74,21560,0.01,13052,8135,4891,19,6.4,65,3.19,6.4,1.55,1266,734,0.51,0.49,0.51,412385,395114,0.78392,86,609,351,1125,294,440,391,913,96,33,394,70,170,92,28,30,0.80779,247,243,423,0.933538,0,22315.5764,35605.5922
"360910602002",1235,619,194.48,0.41,0.2,1035,0.21,8.86,1.73,21514,0.02,13011,8100,4881,23,6.9,65,3.97,6.6,3.18,1158,907,0.6,0.51,0.49,412385,395114,0.799,39,276,328,758,206,330,222,470,142,34,10,23,81,102,23,55,0.872576,231,156,83,0.755627,0,21167.3741,35051.7363
"360910603001",817,354,23522.26,0.45,0.17,891,0.27,12.19,2.18,28910,0.01,16773,10189,6559,19,3.5,66,0.25,0.5,0.02,891,NA,0.8,0.95,0.05,412385,395114,0.78703,19,165,389,449,83,197,169,19,0,1,12,4,2,0,0,0,0,3,8,8,0.055233,0,10930.7194,22438.2187
"360910604001",1216,414,360.16,0.43,0.2,1043,0.23,10.51,1.82,24683,0.01,14106,8482,5600,18,5.1,66,2.65,5.2,1.15,1134,843,0.63,0.69,0.31,412385,395114,0.76569,31,227,278,548,135,238,175,216,49,21,13,54,6,0,39,34,0.913956,70,104,42,0.450939,0,12087.052,23884.566
"360910605023",569,239,35420.41,0.47,0.19,956,0.28,12.03,2.26,30104,0.01,17391,10549,6829,10,1.7,65,0.1,0.2,0.01,1021,600,0.86,0.85,0.15,412385,395114,0.79964,16,131,524,189,48,87,54,46,0,0,11,5,3,0,0,27,0,13,18,15,0.210046,0,2271.8391,5248.9576
"360910604002",1336,538,322.48,0.43,0.21,1074,0.22,9.76,1.74,23715,0.02,13524,8116,5380,21,5.1,66,2.98,6.4,1.67,1283,792,0.52,0.57,0.43,412385,395114,0.7346,30,194,392,684,201,259,224,656,39,45,9,19,48,375,36,85,0.696406,213,233,210,1.20367,0,11683.4804,23763.4902
"360910606011",1275,486,9420.46,0.59,0.31,1608,0.27,13.01,2.12,29610,0,16650,9925,6717,6,3.9,65,0.08,0.9,0.05,1608,NA,0.9,0.89,0.11,412385,395114,0.76233,0,98,356,466,113,159,194,102,0,1,12,14,5,59,10,1,0.671765,30,32,40,0.241135,0,17422.6692,32397.3355
"360910606012",654,267,1206.76,0.53,0.3,1509,0.23,10.04,1.82,25765,0.02,14403,8523,5845,26,5.7,65,1.13,4.6,0.22,1789,544,0.39,0.78,0.22,412385,395114,0.77146,17,180,129,463,122,162,179,26,2,24,0,0,0,0,0,0,0,9,15,2,0.088136,0,27119.2315,46345.2343
"360910606013",1034,538,5167.19,0.64,0.4,2049,0.24,8.97,1.89,24438,0.04,14442,8822,5544,57,7.5,66,0.48,3,0.1,2183,1875,0.52,0.57,0.43,412385,395114,0.82004,79,225,172,375,102,123,150,215,15,69,9,28,10,1,83,0,0.762593,69,109,37,0.486425,0,29227.5108,48269.89
"360910606021",1751,624,16551.65,0.59,0.32,1614,0.27,13.26,2.12,29961,0.01,16731,9924,6797,7,3.7,65,0.22,0.8,0.04,1614,NA,0.88,1,0,412385,395114,0.76016,0,203,606,653,164,203,286,76,0,13,35,8,9,0,11,0,0.887584,32,31,13,0.119685,0,16603.0317,31600.836
"360910606022",1810,765,6284.41,0.56,0.3,1534,0.26,11.75,2,28303,0.01,15798,9362,6421,11,4.7,65,0.45,2,0.12,1615,1016,0.76,0.86,0.14,412385,395114,0.77756,26,301,545,1063,275,353,435,114,23,2,48,26,0,1,14,0,0.778168,37,51,26,0.13835,0,22121.2295,39481.8623
"360910606023",1240,458,4498.11,0.6,0.34,1740,0.26,12.66,2,28870,0.01,15910,9345,6549,12,3.6,65,0.28,2.2,0.1,1840,1186,0.69,0.85,0.15,412385,395114,0.71519,10,74,415,567,118,222,227,95,26,0,5,6,16,0,3,39,0.814101,32,31,32,0.212528,0,16530.5947,31651.7399
"360910607011",2056,976,2427.84,0.43,0.21,1084,0.21,8.24,1.75,21879,0,13160,8188,4963,6,1.1,61,2.02,6.9,0.4,1158,977,0.13,0.59,0.41,412385,395114,0.79315,0,385,725,1045,257,358,430,3386,2004,113,134,230,717,1,185,2,0.590888,1557,1297,532,3.413306,0,31802.318,51327.9594
"360910608001",3088,1223,11554.97,0.52,0.26,1312,0.26,12.43,2.04,29296,0,16177,9526,6646,4,2.9,65,0.58,1.9,0.11,1479,794,0.76,0.76,0.24,412385,395114,0.76627,54,203,924,1435,351,480,604,229,0,3,139,69,6,0,11,1,0.550443,35,112,82,0.21106,0,21866.2212,38131.349
"360910607012",2852,1181,7221.9,0.58,0.33,1693,0.25,11.08,1.92,27074,0.01,15132,8964,6142,19,5.9,66,0.84,3,0.16,1802,1253,0.59,0.8,0.2,412385,395114,0.74349,94,304,812,1188,274,399,515,1354,58,4,1037,100,41,1,29,84,0.439971,341,499,514,1.194004,0,22709.4981,38841.7149
"360910608002",2025,624,9116.08,0.62,0.35,1782,0.27,13.77,2.13,29753,0,16680,9931,6750,0,2.9,65,1.43,0.9,0.07,1852,946,0.92,0.92,0.08,412385,395114,0.68649,38,166,536,1082,266,366,450,156,24,1,71,21,19,0,20,0,0.819492,34,96,26,0.220651,0,18869.0561,33371.8686
"360910607013",2113,778,8621.51,0.54,0.28,1413,0.26,12.65,2.06,28713,0,16126,9608,6514,3,3.7,65,0.27,1.5,0.09,1540,673,0.82,0.85,0.15,412385,395114,0.76499,65,225,500,946,217,309,420,365,9,7,160,65,5,55,64,0,0.763222,70,176,119,0.484085,0,27102.5,45598.4336
"360910607021",4308,1475,1726.45,0.66,0.42,2125,0.25,11.74,1.95,26375,0,15099,9115,5983,0,3.2,64,1.26,3.3,0.85,2184,1515,0.82,0.91,0.09,412385,395114,0.6909,21,286,1223,1386,371,368,647,301,25,18,27,95,1,123,12,0,0.754659,70,95,136,0.21108,0,24545.7053,41996.048
"360910607022",3367,1556,2202.32,0.5,0.26,1343,0.24,10.49,1.85,25545,0.01,14455,8645,5795,11,4.2,65,2.13,4.8,0.71,1530,1038,0.58,0.62,0.38,412385,395114,0.78273,58,546,1001,1740,452,497,791,676,39,64,46,55,27,270,172,3,0.789749,158,269,249,0.45614,0,24892.2452,42594.9703
"360910607023",1608,532,733.69,0.61,0.36,1830,0.25,11.98,2.01,25919,0,15256,9376,5880,0,2.3,63,1.08,2.7,0.73,1830,NA,0.93,0.96,0.04,412385,395114,0.76643,50,120,423,657,157,169,331,168,91,4,25,22,2,0,24,0,0.726401,33,66,69,0.3,0,29243.091,47148.3386
"360910609011",1900,759,11538.48,0.62,0.36,1818,0.27,11.95,2.12,28029,0.01,16286,9910,6359,13,4,65,0.85,1.1,0.07,1918,1105,0.88,0.88,0.12,412385,395114,0.73929,27,166,571,867,226,261,380,153,1,7,69,20,35,2,0,19,0.746328,27,70,56,0.216102,0,13982.9486,26661.0507
"360910609012",701,276,4799.47,0.7,0.43,2197,0.27,13.35,2.09,29399,0,16455,9780,6669,4,3.6,65,0.13,1.1,0.06,2197,NA,0.87,0.96,0.04,412385,395114,0.7817,0,63,297,325,74,113,138,38,5,0,23,1,0,2,7,0,0,10,24,4,0.119122,0,21618.6609,37280.64
"360910609013",1100,513,8959.56,0.69,0.42,2170,0.27,12.01,2.08,28866,0,16269,9717,6549,3,3.7,65,0.3,1.2,0.06,2395,1297,0.84,0.8,0.2,412385,395114,0.8058,69,214,394,606,150,194,262,221,24,1,186,9,1,0,0,0,0.351312,98,89,34,0.427466,0,20992.9173,36148.1922
"360910609021",1349,530,311.81,0.43,0.21,1086,0.22,9.74,1.74,23614,0.01,13494,8118,5357,14,4.2,65,3.96,6.6,1.7,1313,832,0.51,0.53,0.47,412385,395114,0.76916,58,210,272,568,157,236,175,703,61,8,38,51,50,407,26,62,0.698079,282,192,229,1.464583,0,15723.794,29914.9583
"360910611005",549,237,15.77,0.25,0.07,372,0.17,5.58,1.41,17181,0.07,10606,6580,3898,96,7.1,66,11.32,9.2,15.03,NA,372,0,0,1,412385,395114,0.59756,85,87,0,150,52,46,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36231.2145,54776.9168
"360910609022",629,250,350.3,0.52,0.29,1468,0.23,10.25,1.83,24505,0.01,14127,8543,5559,19,4.3,65,1.88,5.1,0.71,1688,773,0.56,0.76,0.24,412385,395114,0.74851,16,91,176,300,89,121,90,23,0,0,14,5,0,0,4,0,0,16,6,1,0.090196,0,13708.6549,26811.9701
"360910610001",889,570,86.4,0.53,0.35,1810,0.18,6.07,1.45,17731,0.07,10900,6752,4023,94,7.6,66,8.82,8.9,6.6,3870,1047,0.12,0.27,0.73,412385,395114,0.92051,139,240,322,270,75,78,117,1259,141,246,159,437,204,6,61,5,0.808781,333,491,435,2.220459,0,37809.1743,56332.1956
"360910610002",348,164,71.45,0.45,0.26,1315,0.2,8.17,1.6,19682,0.06,12037,7466,4465,79,7.9,66,7.58,7.6,2.3,1897,923,0.4,0.4,0.6,412385,395114,0.87578,0,119,207,196,53,68,75,1068,47,116,33,71,345,1,31,424,0.724847,248,361,459,4.188235,0,37198.899,54892.9846
"360910610003",516,336,36.99,0.34,0.16,834,0.17,6.25,1.41,17394,0.07,10658,6574,3946,104,7.6,66,10.45,9.1,9.08,NA,834,0.09,0.09,0.91,412385,395114,0.89173,17,177,66,121,33,35,53,1263,190,243,92,175,519,0,42,2,0.799409,590,427,246,5.663677,0,38755.0505,56494.483
"360910610004",757,371,46.43,0.55,0.36,1833,0.19,7.47,1.58,19260,0.04,11813,7368,4369,57,7.8,66,11.47,8.2,7.99,2769,795,0.44,0.53,0.47,412385,395114,0.84677,79,144,170,222,67,66,89,74,0,2,3,2,2,65,0,0,0.33343,16,17,41,0.209632,0,38031.3411,55342.934
"360910610005",862,501,125.78,0.45,0.26,1340,0.19,7.47,1.55,18767,0.05,11606,7254,4257,71,7.4,66,6.64,8.2,3.98,1619,1184,0.28,0.36,0.64,412385,395114,0.86606,54,231,362,630,156,204,270,1677,35,47,13,194,172,1190,18,8,0.490177,239,350,1088,3.243714,0,37334.0117,55275.8664
"360910610006",715,551,70.19,0.23,0.05,246,0.18,3.2,1.46,17624,0.06,10922,6821,3998,77,7.4,66,12.79,8.9,7.85,NA,246,0.07,0.08,0.92,412385,395114,0.95374,289,189,44,283,63,94,126,1624,63,1035,17,152,285,3,67,2,0.547928,327,357,940,3.23506,0,38642.41,57131.9877
"360910611001",1150,529,223.67,0.48,0.26,1343,0.22,9.45,1.77,21506,0.04,13198,8248,4879,53,8.1,67,4.27,5.4,2.37,1480,1095,0.77,0.64,0.36,412385,395114,0.80432,62,134,301,406,105,115,186,355,26,27,34,81,73,92,21,1,0.869564,159,130,66,0.795964,0,36008.8041,53902.1693
"360910611002",811,343,444.65,0.58,0.34,1734,0.24,9.7,1.91,24186,0.02,14470,8943,5487,30,7.7,66,1.59,2.8,0.77,1903,1151,0.97,0.78,0.22,412385,395114,0.83387,0,72,377,368,100,102,166,249,24,16,27,11,26,114,31,0,0.839483,80,100,69,0.620948,0,32365.5164,50844.8627
"360910611003",989,459,107.05,0.56,0.36,1849,0.2,7.69,1.66,20294,0.04,12403,7733,4604,50,7.9,66,4.48,7.4,4.29,2589,1031,0.55,0.53,0.47,412385,395114,0.79318,0,148,302,316,76,101,139,1830,406,49,235,114,441,456,71,58,0.861833,681,645,504,4.88,0,36308.4208,53964.3117
"360910611004",726,296,537.73,0.64,0.4,2054,0.24,10.43,1.95,24682,0.02,14728,9093,5599,27,7.6,66,1.6,2.4,0.55,2054,NA,1,0.84,0.16,412385,395114,0.82262,0,165,193,292,74,94,124,173,0,3,11,39,63,55,1,1,0.705636,45,46,82,0.574751,0,34855.1492,54179.0762
"360910611006",534,269,100.54,0.55,0.35,1780,0.2,7.56,1.67,20310,0.04,12472,7787,4608,58,7.2,66,5,7.2,2.68,2185,1027,0.53,0.65,0.35,412385,395114,0.81701,138,85,127,439,108,115,216,30,8,0,0,6,10,6,0,0,0,22,6,2,0.103093,0,36472.9674,54985.5769
"360910612002",749,442,119.15,0.42,0.22,1109,0.2,7.43,1.66,20904,0.02,12549,7763,4742,33,7.4,66,6.05,7.5,3.71,1185,977,0.52,0.64,0.36,412385,395114,0.87046,25,220,270,360,99,120,141,161,24,16,4,54,31,0,30,2,0.851109,64,66,31,0.349241,0,36891.4888,55691.4664
"360910611007",924,469,954.33,0.4,0.19,974,0.21,8.25,1.68,21337,0.04,12756,7847,4840,51,6.7,65,4.09,6.7,0.49,1102,880,0.27,0.42,0.58,412385,395114,0.88748,34,218,282,519,137,163,219,907,70,9,2,116,702,1,6,1,0.368608,343,440,124,1.92569,0,35526.0062,54381.4892
"360910613012",1261,441,3789.97,0.86,0.61,3135,0.25,11.25,1.95,26350,0.01,15096,9098,5978,15,5.9,65,0.93,2.4,0.12,3135,NA,0.66,0.88,0.12,412385,395114,0.70511,0,99,453,311,80,54,177,530,12,80,13,47,30,6,341,1,0.570258,111,234,185,1.29902,0,31131.5797,49346.3645
